txn_id,timestamp,source,amount,merchant,raw_desc,city,category,is_fraud
TX5994499426,2025-09-14T18:08:27.447713,credit_card,879.01,Reliance Fresh,POS RELIANCE FRESH KOLKATA,Bengaluru,groceries,0
TX5478744726,2025-09-14T20:08:26.161384,credit_card,323.59,Swiggy,POS SWIGGY AHMEDABAD,Delhi,food,0
TX9329934012,2025-09-15T09:50:09.191506,credit_card,272.82,Zomato,POS ZOMATO MUMBAI,Ahmedabad,food,0
TX5971636973,2025-09-15T10:50:38.296823,credit_card,441.29,Zepto,POS ZEPTO CHENNAI,Bengaluru,groceries,0
TX1470538097,2025-09-15T11:39:25.727695,upi,1500.32,priya.k@okhdfc,UPI/priya.k@okhdfc/780645/payment,Bengaluru,transfers,0
TX8520949043,2025-09-15T12:46:45.546448,upi,709.55,netflix@hdfc,UPI/netflix@hdfc/877788/payment,Kolkata,entertainment,0
TX4020760549,2025-09-15T13:02:14.229978,credit_card,20.0,Tata Power,POS TATA POWER BENGALURU,Pune,bills,0
TX1996228666,2025-09-15T13:40:46.814009,upi,450.37,dominos@upi,UPI/dominos@upi/320272/payment,Chennai,food,0
TX9511558097,2025-09-15T13:57:00.863461,upi,20.0,rest.ownername@okhdfc,UPI/rest.ownername@okhdfc/194658/payment,Chennai,food,0
TX5888867984,2025-09-15T14:44:47.780838,upi,3109.11,flipkart@ybl,UPI/flipkart@ybl/785591/payment,Pune,shopping,0
TX7347456355,2025-09-15T14:50:43.117702,credit_card,721.79,BigBasket,POS BIGBASKET MUMBAI,Pune,groceries,0
TX1740472896,2025-09-15T16:55:53.890943,credit_card,1359.6,Self Transfer,POS SELF TRANSFER PUNE,Ahmedabad,transfers,0
TX7188424601,2025-09-15T17:27:48.147014,upi,3357.14,irctc@sbi,UPI/irctc@sbi/285724/payment,Chennai,travel,0
TX3799286119,2025-09-15T17:28:58.925467,upi,537.48,dmart@hdfc,UPI/dmart@hdfc/367333/payment,Bengaluru,groceries,0
TX4055299787,2025-09-15T17:37:03.813170,upi,1820.98,makemytrip@hdfc,UPI/makemytrip@hdfc/399033/payment,Bengaluru,travel,0
TX7114543076,2025-09-15T18:27:20.813738,upi,2654.45,priya.k@okhdfc,UPI/priya.k@okhdfc/720378/payment,Mumbai,transfers,0
TX8670443896,2025-09-15T19:32:13.865590,credit_card,20.0,Vistara,POS VISTARA AHMEDABAD,Hyderabad,travel,0
TX6654624074,2025-09-15T20:25:29.373442,upi,1854.01,makemytrip@hdfc,UPI/makemytrip@hdfc/541745/payment,Chennai,travel,0
TX5865807774,2025-09-15T20:49:10.715359,upi,239.35,dominos@upi,UPI/dominos@upi/275580/payment,Ahmedabad,food,0
TX8549747768,2025-09-15T22:57:02.580280,upi,1336.32,pharmeasy@ybl,UPI/pharmeasy@ybl/717837/payment,Chennai,health,0
TX1418795286,2025-09-16T06:37:11.223268,credit_card,343.92,Blinkit,POS BLINKIT PUNE,Mumbai,groceries,0
TX7089443763,2025-09-16T08:49:57.702699,upi,694.15,amazon@apl,UPI/amazon@apl/694053/payment,Ahmedabad,shopping,0
TX6195230509,2025-09-16T09:10:11.177469,credit_card,20.0,Nykaa,POS NYKAA DELHI,Chennai,shopping,0
TX1536563553,2025-09-16T11:23:58.194092,credit_card,317.71,Dominos,POS DOMINOS CHENNAI,Hyderabad,food,0
TX6061948870,2025-09-16T11:31:03.435683,upi,478.92,netflix@hdfc,UPI/netflix@hdfc/235947/payment,Hyderabad,entertainment,0
TX9535465666,2025-09-16T12:04:10.049824,credit_card,343.66,NEFT Transfer,POS NEFT TRANSFER HYDERABAD,Kolkata,transfers,0
TX4853528771,2025-09-16T12:18:20.966415,upi,1505.94,tatapower@hdfc,UPI/tatapower@hdfc/683364/payment,Hyderabad,bills,0
TX2342806704,2025-09-16T13:25:02.753129,credit_card,454.3,Swiggy,POS SWIGGY PUNE,Ahmedabad,food,0
TX3387630073,2025-09-16T14:20:09.070795,credit_card,3228.47,NEFT Transfer,POS NEFT TRANSFER DELHI,Ahmedabad,transfers,0
TX9138729675,2025-09-16T15:03:45.398193,credit_card,743.49,Apollo Pharmacy,POS APOLLO PHARMACY HYDERABAD,Ahmedabad,health,0
TX1672118921,2025-09-16T15:16:45.622140,upi,372.96,1mg@paytm,UPI/1mg@paytm/319469/payment,Kolkata,health,0
TX7411981250,2025-09-16T15:36:45.842361,credit_card,390.14,McDonalds,POS MCDONALDS BENGALURU,Ahmedabad,food,0
TX6096301064,2025-09-16T17:09:37.869433,credit_card,2194.87,IndiGo,POS INDIGO KOLKATA,Chennai,travel,0
TX6036654561,2025-09-16T17:10:45.171864,credit_card,20.0,RedBus,POS REDBUS KOLKATA,Ahmedabad,travel,0
TX7143038140,2025-09-16T17:33:44.138560,credit_card,1030.78,Vi Postpaid,POS VI POSTPAID KOLKATA,Kolkata,bills,0
TX8494103764,2025-09-16T18:26:35.930884,upi,171.59,dominos@upi,UPI/dominos@upi/702831/payment,Chennai,food,0
TX1400117287,2025-09-16T22:00:31.848374,upi,402.78,bookmyshow@paytm,UPI/bookmyshow@paytm/972076/payment,Ahmedabad,entertainment,0
TX4345310067,2025-09-17T02:56:18.608384,credit_card,1599.47,Blinkit,POS BLINKIT DELHI,Delhi,groceries,0
TX2420578555,2025-09-17T08:11:18.037312,credit_card,2068.47,Myntra,POS MYNTRA BENGALURU,Bengaluru,shopping,0
TX3299402631,2025-09-17T10:58:42.773665,credit_card,580.11,Zepto,POS ZEPTO CHENNAI,Delhi,groceries,0
TX7212835029,2025-09-17T11:28:42.009984,credit_card,1416.91,1mg,POS 1MG KOLKATA,Delhi,health,0
TX8205194057,2025-09-17T11:34:26.519110,upi,737.26,tatapower@hdfc,UPI/tatapower@hdfc/771082/payment,Pune,bills,0
TX5935260540,2025-09-17T12:01:23.005508,upi,1647.93,self@ybl,UPI/self@ybl/526337/payment,Ahmedabad,transfers,0
TX3437597868,2025-09-17T12:32:49.134270,credit_card,822.24,DMart,POS DMART DELHI,Hyderabad,groceries,0
TX4642518299,2025-09-17T13:22:45.375481,credit_card,1809.89,MakeMyTrip,POS MAKEMYTRIP MUMBAI,Chennai,travel,0
TX8465563911,2025-09-17T13:53:57.761805,upi,88.38,spotify@ybl,UPI/spotify@ybl/145833/payment,Mumbai,entertainment,0
TX6931830187,2025-09-17T14:44:26.330814,credit_card,1218.97,Self Transfer,POS SELF TRANSFER BENGALURU,Bengaluru,transfers,0
TX8627921828,2025-09-17T15:03:42.390679,upi,4063.07,olacabs@paytm,UPI/olacabs@paytm/975656/payment,Delhi,travel,0
TX8954211237,2025-09-17T17:49:55.909659,upi,1013.92,bookmyshow@paytm,UPI/bookmyshow@paytm/471198/payment,Mumbai,entertainment,0
TX3878336417,2025-09-17T21:22:42.909407,credit_card,1940.12,Friend Payment,POS FRIEND PAYMENT PUNE,Mumbai,transfers,0
TX9611654451,2025-09-18T06:55:30.015444,upi,1626.18,nykaa@hdfc,UPI/nykaa@hdfc/639400/payment,Bengaluru,shopping,0
TX2187450192,2025-09-18T09:33:43.986137,credit_card,430.29,Netflix,POS NETFLIX MUMBAI,Ahmedabad,entertainment,0
TX2149949599,2025-09-18T09:44:15.510545,credit_card,807.82,Reliance Fresh,POS RELIANCE FRESH HYDERABAD,Bengaluru,groceries,0
TX1893371770,2025-09-18T10:09:50.091453,upi,1582.13,priya.k@okhdfc,UPI/priya.k@okhdfc/680753/payment,Pune,transfers,0
TX5934175992,2025-09-18T12:20:13.889257,upi,740.83,priya.k@okhdfc,UPI/priya.k@okhdfc/740845/payment,Mumbai,transfers,0
TX3203692724,2025-09-18T12:37:04.370585,credit_card,1321.27,DMart,POS DMART PUNE,Kolkata,groceries,0
TX6523409637,2025-09-18T14:19:36.046229,upi,958.21,dmart@hdfc,UPI/dmart@hdfc/753045/payment,Hyderabad,groceries,0
TX5106428190,2025-09-18T14:49:55.918869,upi,1056.19,rahul.sharma@okaxis,UPI/rahul.sharma@okaxis/482786/payment,Mumbai,transfers,0
TX1106771755,2025-09-18T15:51:19.329016,credit_card,466.34,McDonalds,POS MCDONALDS HYDERABAD,Pune,food,0
TX3715923686,2025-09-18T17:11:14.692695,upi,502.5,dominos@upi,UPI/dominos@upi/630576/payment,Ahmedabad,food,0
TX3906954741,2025-09-18T17:43:30.649584,upi,553.22,apollo@hdfc,UPI/apollo@hdfc/531014/payment,Delhi,health,0
TX6711662056,2025-09-18T22:13:36.242741,upi,513.72,zomato@paytm,UPI/zomato@paytm/653227/payment,Hyderabad,food,0
TX5631201807,2025-09-19T05:26:20.330969,credit_card,1553.69,Ajio,POS AJIO HYDERABAD,Hyderabad,shopping,0
TX4377102774,2025-09-19T05:39:10.701091,credit_card,442.51,PVR Cinemas,POS PVR CINEMAS PUNE,Delhi,entertainment,0
TX4692166071,2025-09-19T09:29:56.388318,upi,986.66,cultfit@axis,UPI/cultfit@axis/553018/payment,Ahmedabad,health,0
TX7950280176,2025-09-19T11:08:47.598491,upi,607.77,cultfit@axis,UPI/cultfit@axis/828776/payment,Ahmedabad,health,0
TX3009763582,2025-09-19T11:15:51.321355,credit_card,460.27,Croma,POS CROMA KOLKATA,Hyderabad,shopping,0
TX2892693648,2025-09-19T12:23:07.749606,credit_card,3000.56,Friend Payment,POS FRIEND PAYMENT PUNE,Kolkata,transfers,0
TX5180816010,2025-09-19T13:24:19.664720,upi,1844.07,nykaa@hdfc,UPI/nykaa@hdfc/700307/payment,Ahmedabad,shopping,0
TX2124614153,2025-09-19T16:25:05.864665,upi,955.89,neha.r@oksbi,UPI/neha.r@oksbi/579106/payment,Ahmedabad,transfers,0
TX5885432582,2025-09-20T09:03:17.468909,upi,548.54,zomato@paytm,UPI/zomato@paytm/336236/payment,Delhi,food,0
TX3491386418,2025-09-20T10:17:36.461566,upi,543.46,apollo@hdfc,UPI/apollo@hdfc/884139/payment,Kolkata,health,0
TX7453525486,2025-09-20T10:19:40.519945,upi,238.2,rest.ownername@okhdfc,UPI/rest.ownername@okhdfc/110351/payment,Bengaluru,food,0
TX8336373733,2025-09-20T10:58:44.299229,upi,1005.19,rahul.sharma@okaxis,UPI/rahul.sharma@okaxis/729139/payment,Kolkata,transfers,0
TX3998676722,2025-09-20T11:29:24.407045,upi,466.69,rest.ownername@okhdfc,UPI/rest.ownername@okhdfc/150399/payment,Hyderabad,food,0
TX4481405610,2025-09-20T12:34:07.945614,upi,877.1,bescom@upi,UPI/bescom@upi/794830/payment,Bengaluru,bills,0
TX8201799487,2025-09-20T14:38:51.642112,upi,20.0,bookmyshow@paytm,UPI/bookmyshow@paytm/118708/payment,Delhi,entertainment,0
TX2001442502,2025-09-20T15:04:06.097962,credit_card,374.68,Cafe Coffee Day,POS CAFE COFFEE DAY DELHI,Kolkata,food,0
TX2427286581,2025-09-20T15:11:21.048410,upi,718.87,zomato@paytm,UPI/zomato@paytm/634046/payment,Kolkata,food,0
TX8836975551,2025-09-20T16:13:02.136686,credit_card,255.75,Friend Payment,POS FRIEND PAYMENT AHMEDABAD,Mumbai,transfers,0
TX3967470904,2025-09-20T16:17:33.411955,credit_card,493.0,Cafe Coffee Day,POS CAFE COFFEE DAY HYDERABAD,Ahmedabad,food,0
TX9570758578,2025-09-20T16:53:43.236941,credit_card,20.0,IndiGo,POS INDIGO KOLKATA,Mumbai,travel,0
TX4952606618,2025-09-20T19:56:18.647831,upi,1418.84,blinkit@paytm,UPI/blinkit@paytm/533831/payment,Chennai,groceries,0
TX8799158557,2025-09-20T21:39:40.975600,credit_card,1439.93,Self Transfer,POS SELF TRANSFER BENGALURU,Hyderabad,transfers,0
TX7157813691,2025-09-21T06:04:18.896507,credit_card,934.56,Blinkit,POS BLINKIT CHENNAI,Bengaluru,groceries,0
TX8125399304,2025-09-21T08:09:40.943241,credit_card,100.64,Cult.fit,POS CULT.FIT AHMEDABAD,Bengaluru,health,0
TX6229774648,2025-09-21T09:19:56.175161,credit_card,20.0,NEFT Transfer,POS NEFT TRANSFER HYDERABAD,Chennai,transfers,0
TX7448037917,2025-09-21T09:52:49.381608,upi,1720.53,blinkit@paytm,UPI/blinkit@paytm/372195/payment,Chennai,groceries,0
TX5535923526,2025-09-21T11:09:04.654392,credit_card,20.0,Spotify,POS SPOTIFY DELHI,Ahmedabad,entertainment,0
TX9832483911,2025-09-21T11:11:15.670998,credit_card,578.97,McDonalds,POS MCDONALDS CHENNAI,Chennai,food,0
TX2212405123,2025-09-21T12:03:48.197109,credit_card,160.81,Swiggy,POS SWIGGY CHENNAI,Hyderabad,food,0
TX9667536705,2025-09-21T12:17:56.485272,credit_card,456.0,BookMyShow,POS BOOKMYSHOW CHENNAI,Bengaluru,entertainment,0
TX7236776891,2025-09-21T13:04:45.144438,credit_card,20.0,Dominos,POS DOMINOS PUNE,Hyderabad,food,0
TX3654611295,2025-09-21T13:15:38.585269,credit_card,368.4,BookMyShow,POS BOOKMYSHOW BENGALURU,Ahmedabad,entertainment,0
TX6772939551,2025-09-21T13:59:25.621864,upi,1491.36,rahul.sharma@okaxis,UPI/rahul.sharma@okaxis/377123/payment,Mumbai,transfers,0
TX5211353669,2025-09-21T14:29:40.294465,credit_card,1770.88,Vistara,POS VISTARA MUMBAI,Kolkata,travel,0
TX6250664366,2025-09-21T15:07:50.007908,upi,387.11,rest.ownername@okhdfc,UPI/rest.ownername@okhdfc/752706/payment,Hyderabad,food,0
TX2401593409,2025-09-21T16:36:21.941664,upi,208.0,bookmyshow@paytm,UPI/bookmyshow@paytm/675452/payment,Kolkata,entertainment,0
TX1379053584,2025-09-21T16:49:40.426623,credit_card,2102.2,Uber,POS UBER HYDERABAD,Kolkata,travel,0
TX3528526090,2025-09-21T17:43:46.199221,upi,3371.34,amazon@apl,UPI/amazon@apl/839778/payment,Pune,shopping,0
TX6826247392,2025-09-21T18:23:20.440686,upi,539.17,zomato@paytm,UPI/zomato@paytm/243397/payment,Delhi,food,0
TX1623719056,2025-09-21T18:55:07.742917,credit_card,120.11,Spotify,POS SPOTIFY MUMBAI,Kolkata,entertainment,0
TX6807496788,2025-09-22T07:37:07.957346,upi,318.23,rest.ownername@okhdfc,UPI/rest.ownername@okhdfc/185796/payment,Hyderabad,food,0
TX4018922867,2025-09-22T07:47:04.076488,credit_card,999.49,NEFT Transfer,POS NEFT TRANSFER DELHI,Mumbai,transfers,0
TX3922891639,2025-09-22T10:52:29.359916,upi,20.0,tatapower@hdfc,UPI/tatapower@hdfc/490776/payment,Ahmedabad,bills,0
TX1705427059,2025-09-22T13:37:15.556119,upi,461.97,kirana.shop@okicici,UPI/kirana.shop@okicici/826553/payment,Chennai,groceries,0
TX6652302096,2025-09-22T13:53:30.915373,upi,372.11,swiggy@ybl,UPI/swiggy@ybl/123267/payment,Ahmedabad,food,0
TX1266686973,2025-09-22T13:59:10.826317,credit_card,388.03,Starbucks,POS STARBUCKS MUMBAI,Delhi,food,0
TX2441760693,2025-09-22T14:00:07.654228,upi,1204.7,self@ybl,UPI/self@ybl/635196/payment,Kolkata,transfers,0
TX2163078008,2025-09-22T14:55:56.566327,credit_card,1197.03,Flipkart,POS FLIPKART PUNE,Delhi,shopping,0
TX4534528725,2025-09-22T15:12:06.309230,upi,2407.33,amazon@apl,UPI/amazon@apl/591524/payment,Chennai,shopping,0
TX3666411105,2025-09-22T16:19:39.539635,upi,247.22,bookmyshow@paytm,UPI/bookmyshow@paytm/499167/payment,Kolkata,entertainment,0
TX3526146231,2025-09-22T17:17:04.080593,upi,536.33,swiggy@ybl,UPI/swiggy@ybl/209500/payment,Mumbai,food,0
TX9750943697,2025-09-22T17:55:52.081720,credit_card,4364.6,Amazon,POS AMAZON PUNE,Mumbai,shopping,0
TX1248838834,2025-09-22T20:14:21.309628,upi,793.29,dmart@hdfc,UPI/dmart@hdfc/356337/payment,Delhi,groceries,0
TX4553877788,2025-09-23T10:26:45.106293,upi,6892.89,nykaa@hdfc,UPI/nykaa@hdfc/453209/payment,Mumbai,shopping,0
TX5166260258,2025-09-23T11:33:19.215292,credit_card,2531.08,IRCTC,POS IRCTC HYDERABAD,Hyderabad,travel,0
TX3729777604,2025-09-23T11:43:41.696547,credit_card,902.79,Self Transfer,POS SELF TRANSFER MUMBAI,Pune,transfers,0
TX7694843448,2025-09-23T11:43:56.374074,upi,4939.45,nykaa@hdfc,UPI/nykaa@hdfc/192464/payment,Delhi,shopping,0
TX8796040482,2025-09-23T12:28:52.214812,upi,1284.94,self@ybl,UPI/self@ybl/830096/payment,Delhi,transfers,0
TX3552517278,2025-09-23T14:20:05.684096,upi,1773.09,self@ybl,UPI/self@ybl/935364/payment,Mumbai,transfers,0
TX6226099016,2025-09-23T16:04:54.364317,credit_card,381.29,Prime Video,POS PRIME VIDEO PUNE,Ahmedabad,entertainment,0
TX2584446645,2025-09-23T16:11:22.436738,upi,20.0,amit99@paytm,UPI/amit99@paytm/435049/payment,Pune,transfers,0
TX3900877463,2025-09-23T16:29:07.827105,credit_card,755.1,Blinkit,POS BLINKIT DELHI,Pune,groceries,0
TX4196483982,2025-09-23T16:35:34.871976,upi,20.0,rest.ownername@okhdfc,UPI/rest.ownername@okhdfc/689324/payment,Ahmedabad,food,0
TX2903705919,2025-09-23T17:56:03.485492,upi,246.59,jio@paytm,UPI/jio@paytm/313930/payment,Kolkata,bills,0
TX6965347755,2025-09-23T18:44:23.610174,credit_card,3687.47,Nykaa,POS NYKAA CHENNAI,Hyderabad,shopping,0
TX7377856972,2025-09-23T19:11:09.874408,credit_card,270.49,More Supermarket,POS MORE SUPERMARKET AHMEDABAD,Delhi,groceries,0
TX7394272887,2025-09-23T20:36:08.284102,upi,658.78,netflix@hdfc,UPI/netflix@hdfc/947018/payment,Chennai,entertainment,0
TX4263789047,2025-09-23T21:02:53.393680,upi,872.35,dmart@hdfc,UPI/dmart@hdfc/342648/payment,Hyderabad,groceries,0
TX8811258532,2025-09-24T08:43:07.506303,credit_card,235.02,BookMyShow,POS BOOKMYSHOW BENGALURU,Chennai,entertainment,0
TX2304096885,2025-09-24T11:54:50.198121,upi,774.74,apollo@hdfc,UPI/apollo@hdfc/250594/payment,Hyderabad,health,0
TX9415241227,2025-09-24T14:02:06.793243,credit_card,2063.78,Self Transfer,POS SELF TRANSFER HYDERABAD,Ahmedabad,transfers,0
TX7116767574,2025-09-24T15:24:41.359211,credit_card,707.13,PVR Cinemas,POS PVR CINEMAS PUNE,Pune,entertainment,0
TX5964896088,2025-09-24T19:05:47.499814,credit_card,1715.16,Self Transfer,POS SELF TRANSFER PUNE,Hyderabad,transfers,0
TX2001055544,2025-09-24T22:40:58.003893,credit_card,1882.96,Friend Payment,POS FRIEND PAYMENT DELHI,Mumbai,transfers,0
TX5232724662,2025-09-25T06:54:29.114457,credit_card,264.05,Cafe Coffee Day,POS CAFE COFFEE DAY MUMBAI,Chennai,food,0
TX1689682581,2025-09-25T09:33:29.260037,upi,20.0,amit99@paytm,UPI/amit99@paytm/926886/payment,Ahmedabad,transfers,0
TX3633693405,2025-09-25T09:58:44.265792,credit_card,1237.35,Self Transfer,POS SELF TRANSFER AHMEDABAD,Chennai,transfers,0
TX1208844276,2025-09-25T10:14:54.611273,credit_card,1436.79,Blinkit,POS BLINKIT PUNE,Ahmedabad,groceries,0
TX6680270796,2025-09-25T10:59:01.893527,upi,393.64,blinkit@paytm,UPI/blinkit@paytm/443926/payment,Hyderabad,groceries,0
TX3436270853,2025-09-25T13:02:57.480233,credit_card,20.0,IndiGo,POS INDIGO DELHI,Pune,travel,0
TX7955454128,2025-09-25T13:51:27.805015,upi,5018.39,flipkart@ybl,UPI/flipkart@ybl/421203/payment,Hyderabad,shopping,0
TX6151998113,2025-09-25T13:53:25.882705,upi,942.41,amazon@apl,UPI/amazon@apl/118906/payment,Kolkata,shopping,0
TX4011971630,2025-09-25T14:47:29.430797,upi,796.33,bigbasket@ybl,UPI/bigbasket@ybl/345040/payment,Delhi,groceries,0
TX8634388238,2025-09-25T14:53:59.598421,upi,20.0,zomato@paytm,UPI/zomato@paytm/847945/payment,Ahmedabad,food,0
TX7446881934,2025-09-25T15:34:59.330284,credit_card,427.7,Swiggy,POS SWIGGY CHENNAI,Mumbai,food,0
TX9482229976,2025-09-25T16:44:59.615232,upi,733.46,kirana.shop@okicici,UPI/kirana.shop@okicici/970171/payment,Delhi,groceries,0
TX2852386959,2025-09-25T19:23:32.652833,credit_card,1113.62,Uber,POS UBER DELHI,Pune,travel,0
TX2258724758,2025-09-25T19:59:35.763144,upi,1368.99,neha.r@oksbi,UPI/neha.r@oksbi/285196/payment,Chennai,transfers,0
TX5771017905,2025-09-26T10:39:29.203487,upi,1530.12,blinkit@paytm,UPI/blinkit@paytm/605689/payment,Chennai,groceries,0
TX8459911014,2025-09-26T12:26:15.263303,upi,445.31,dmart@hdfc,UPI/dmart@hdfc/155745/payment,Pune,groceries,0
TX6156547911,2025-09-26T13:21:44.065547,credit_card,556.25,IRCTC,POS IRCTC HYDERABAD,Kolkata,travel,0
TX3826692255,2025-09-26T13:44:40.192964,upi,1905.21,self@ybl,UPI/self@ybl/668506/payment,Ahmedabad,transfers,0
TX7930832850,2025-09-26T13:55:23.604968,upi,402.44,netflix@hdfc,UPI/netflix@hdfc/399606/payment,Chennai,entertainment,0
TX5572563487,2025-09-26T13:58:16.336812,upi,1027.02,uber.india@axisbank,UPI/uber.india@axisbank/921724/payment,Bengaluru,travel,0
TX1464215899,2025-09-26T14:10:15.948765,credit_card,443.87,MakeMyTrip,POS MAKEMYTRIP HYDERABAD,Pune,travel,0
TX1692174974,2025-09-26T14:23:07.734177,credit_card,259.53,More Supermarket,POS MORE SUPERMARKET PUNE,Bengaluru,groceries,0
TX5338177900,2025-09-26T14:48:43.158712,credit_card,275.23,Swiggy,POS SWIGGY MUMBAI,Chennai,food,0
TX1713852092,2025-09-26T15:07:21.643902,upi,645.54,priya.k@okhdfc,UPI/priya.k@okhdfc/346490/payment,Pune,transfers,0
TX2658583560,2025-09-26T16:04:36.737041,upi,1683.28,dmart@hdfc,UPI/dmart@hdfc/350267/payment,Mumbai,groceries,0
TX6638600213,2025-09-26T16:06:46.345971,upi,3167.44,olacabs@paytm,UPI/olacabs@paytm/461085/payment,Ahmedabad,travel,0
TX6475522875,2025-09-26T16:14:52.030054,upi,385.01,rest.ownername@okhdfc,UPI/rest.ownername@okhdfc/268810/payment,Bengaluru,food,0
TX5969789623,2025-09-26T16:32:38.018630,upi,678.87,jio@paytm,UPI/jio@paytm/297455/payment,Delhi,bills,0
TX9692005488,2025-09-26T16:45:33.224032,credit_card,3829.0,Ola Cabs,POS OLA CABS PUNE,Hyderabad,travel,0
TX8211740447,2025-09-26T17:42:49.002403,credit_card,1680.46,Self Transfer,POS SELF TRANSFER MUMBAI,Kolkata,transfers,0
TX8391355961,2025-09-26T17:54:17.507784,upi,536.57,olacabs@paytm,UPI/olacabs@paytm/259811/payment,Delhi,travel,0
TX9854396570,2025-09-26T18:10:21.333548,upi,879.74,pharmeasy@ybl,UPI/pharmeasy@ybl/189844/payment,Bengaluru,health,0
TX1083559468,2025-09-26T19:36:36.897801,upi,20.0,nykaa@hdfc,UPI/nykaa@hdfc/332297/payment,Hyderabad,shopping,0
TX8140219649,2025-09-27T07:56:09.327545,upi,20.0,priya.k@okhdfc,UPI/priya.k@okhdfc/370675/payment,Kolkata,transfers,0
TX4332411589,2025-09-27T08:47:39.692869,credit_card,1611.35,Apollo Pharmacy,POS APOLLO PHARMACY BENGALURU,Mumbai,health,0
TX2081423093,2025-09-27T11:05:45.811453,credit_card,1875.06,NEFT Transfer,POS NEFT TRANSFER HYDERABAD,Bengaluru,transfers,0
TX5397518917,2025-09-27T12:01:11.259551,upi,213.48,dominos@upi,UPI/dominos@upi/315811/payment,Chennai,food,0
TX6141299070,2025-09-27T12:49:12.131434,upi,1722.3,rahul.sharma@okaxis,UPI/rahul.sharma@okaxis/538565/payment,Kolkata,transfers,0
TX6248168848,2025-09-27T13:19:15.048846,upi,1941.64,irctc@sbi,UPI/irctc@sbi/541275/payment,Hyderabad,travel,0
TX8541072426,2025-09-27T13:46:54.056656,upi,432.27,1mg@paytm,UPI/1mg@paytm/871384/payment,Kolkata,health,0
TX2747651343,2025-09-27T14:53:32.261160,credit_card,172.04,Dominos,POS DOMINOS BENGALURU,Pune,food,0
TX1717804290,2025-09-27T16:59:06.362389,upi,577.49,myntra@paytm,UPI/myntra@paytm/289664/payment,Ahmedabad,shopping,0
TX7275790445,2025-09-27T17:18:56.247847,upi,20.0,amazon@apl,UPI/amazon@apl/496963/payment,Delhi,shopping,0
TX8587506705,2025-09-27T17:45:00.398984,upi,1674.27,uber.india@axisbank,UPI/uber.india@axisbank/569103/payment,Ahmedabad,travel,0
TX3381815896,2025-09-27T18:32:01.897174,credit_card,325.34,Swiggy,POS SWIGGY CHENNAI,Hyderabad,food,0
TX5956742361,2025-09-27T19:53:46.357645,credit_card,3983.04,Self Transfer,POS SELF TRANSFER AHMEDABAD,Chennai,transfers,0
TX2033887165,2025-09-27T22:30:23.045311,credit_card,428.56,Healthians,POS HEALTHIANS DELHI,Chennai,health,0
TX4767474707,2025-09-28T05:18:20.425887,upi,20.0,self@ybl,UPI/self@ybl/178938/payment,Ahmedabad,transfers,0
TX6278247590,2025-09-28T10:28:37.718483,credit_card,939.41,Self Transfer,POS SELF TRANSFER MUMBAI,Chennai,transfers,0
TX3809250328,2025-09-28T12:47:22.934380,upi,78.88,dominos@upi,UPI/dominos@upi/997941/payment,Mumbai,food,0
TX7813542686,2025-09-28T12:56:18.450951,upi,342.7,spotify@ybl,UPI/spotify@ybl/422223/payment,Delhi,entertainment,0
TX2048695140,2025-09-28T13:18:30.619634,upi,2476.9,rahul.sharma@okaxis,UPI/rahul.sharma@okaxis/429068/payment,Hyderabad,transfers,0
TX2075029700,2025-09-28T15:12:08.391821,credit_card,416.08,Zomato,POS ZOMATO MUMBAI,Pune,food,0
TX5995647909,2025-09-28T18:03:38.555748,upi,378.27,spotify@ybl,UPI/spotify@ybl/416926/payment,Mumbai,entertainment,0
TX6462745610,2025-09-28T18:15:36.999220,credit_card,467.12,IRCTC,POS IRCTC MUMBAI,Bengaluru,travel,0
TX8968641058,2025-09-28T18:36:32.582135,credit_card,991.55,NEFT Transfer,POS NEFT TRANSFER PUNE,Bengaluru,transfers,0
TX9306504871,2025-09-28T19:24:22.549532,upi,509.03,bookmyshow@paytm,UPI/bookmyshow@paytm/479123/payment,Mumbai,entertainment,0
TX7001538626,2025-09-28T19:27:51.130368,credit_card,321.48,Zomato,POS ZOMATO PUNE,Kolkata,food,0
TX4088471480,2025-09-28T21:41:39.103694,credit_card,1795.2,BESCOM,POS BESCOM CHENNAI,Kolkata,bills,0
TX4640824566,2025-09-29T08:47:32.757501,upi,4649.97,priya.k@okhdfc,UPI/priya.k@okhdfc/255378/payment,Kolkata,transfers,0
TX9290121794,2025-09-29T09:11:17.203123,upi,1298.14,dmart@hdfc,UPI/dmart@hdfc/534137/payment,Kolkata,groceries,0
TX4806346807,2025-09-29T09:34:16.323740,credit_card,195.85,Starbucks,POS STARBUCKS MUMBAI,Mumbai,food,0
TX2347902784,2025-09-29T11:22:49.531697,upi,771.75,kirana.shop@okicici,UPI/kirana.shop@okicici/805721/payment,Kolkata,groceries,0
TX9543819963,2025-09-29T12:04:54.393697,upi,1162.15,cultfit@axis,UPI/cultfit@axis/354529/payment,Ahmedabad,health,0
TX6012799899,2025-09-29T13:20:12.316115,upi,633.38,pharmeasy@ybl,UPI/pharmeasy@ybl/862039/payment,Bengaluru,health,0
TX2956071992,2025-09-29T14:14:31.148403,credit_card,20.0,Friend Payment,POS FRIEND PAYMENT BENGALURU,Mumbai,transfers,0
